bedrooms,bathrooms,floors,price
2,1,1,200000
3,1.75,1,345000
4,2.5,1,520000
4,2.25,2,855000
4,1.75,1,567500
3,1.5,1,208000
3,1.75,1,452000
3,3,2,555000
5,2.75,1,519000
3,2.25,2,474950
3,2.25,1,419000
2,1,1,390000
7,2.25,2,539000
4,1.75,1,569000
3,1,1.5,611000
3,2.5,2,760000
3,2,1,732000
3,2.5,2,1.68E+06
5,2.75,2,919950
4,2.5,1,400000
4,2.5,2,785000
3,2.25,2,835000
2,1.75,1,640500
4,2.5,2,310000
4,1,1.5,355000
3,1.75,1,685000
3,1,1,202500
3,2.5,2,540000
4,2.5,2,295000
3,1,1.5,518000
2,1.75,1,250000
2,2,1.5,330000
2,1,1,481000
3,2.25,1,898000
5,1.75,1.5,570000
4,2.5,2,475000
3,2.5,2,265000
3,2.5,2,380000
4,2.5,2,790000
2,2.25,2,620000
4,3.5,2,709050
3,1,1,296500
3,2.5,2,475000
3,2.25,1,440000
2,1,1,405000
2,1,1,269500
5,1.75,1,520000
1,1,1,229500
4,1.75,1,335000
4,2.75,2,680000
4,3.5,2,1.39E+06
4,2.5,1,740000
3,2.25,1,270000
4,2,1.5,510000
2,1,1,300000
5,2.25,1,1.30E+06
4,2,1.5,675000
6,3.25,2,925850
2,1,1,255500
3,2.5,2,450000
3,1,1,280000
4,2.25,2,245000
3,1,1,344950
3,1.75,1,381000
4,4,2,1.95E+06
3,1.5,1,1.50E+06
3,1.75,2,232603
5,2.5,1.5,220000
4,1.75,1,600000
3,2.5,2,239000
3,1.75,1,400000
6,2.75,2,2.18E+06
3,1,1,350000
3,2.5,2,562000
3,1.5,1,380000
4,1.75,1,511200
4,2.5,2,680000
3,3.25,2,350000
5,2.5,1,410000
4,2.5,1.5,1.05E+06
3,2,1,391265
4,2.25,2,1.41E+06
3,2,1,575000
4,1.5,2,316000
3,1,1.5,165000
3,2.25,1.5,850000
3,1,1,210000
4,2.5,1,325000
4,2.5,2,682000
3,2.5,2,430000
3,1.5,1,325500
3,1.75,1,385000
1,1,1,435000
4,1,2,550000
3,1,1,400000
4,2.75,1,503000
4,2.5,2,676000
3,1,1.5,180000
3,2,1.5,234000
4,2.5,1.5,734200
3,3.25,2,920000
4,2.5,1,1.92E+06
3,1.75,1,224000
3,2.75,1,1.40E+06
3,1,1,185000
3,1.75,1.5,554600
3,1.75,1,268000
4,2.25,1,675000
4,2.25,1,620000
3,1.75,1,396450
5,1.75,1,565000
3,1.75,1,410000
4,3,1.5,1.19E+06
3,2.25,1,716125
2,1,1,225000
4,2.75,2,640000
2,1,1,374000
4,2,1,415000
4,2.5,1,592500
3,2.5,3,365000
4,2.5,1,600000
4,2.5,2,465000
3,1,1,254999
4,2.5,2,279000
3,2.5,2,460000
4,2.25,2,507000
3,1.75,1,291000
2,1.5,2,350000
3,1,2,90000
3,1.75,1,329000
4,2.5,2,909000
2,1,1,187000
3,1.75,1,580000
3,2.5,2,345000
4,2.5,2,497000
3,1,1.5,345000
3,1.75,1,313500
3,2.5,2,910000
3,1.5,1,399950
4,2,1,268000
4,1.75,1,559000
3,2.25,1,309000
3,2.5,2,410000
3,1,1,259000
5,2,2,950000
4,1,1.5,320000
4,2.5,1,1.15E+06
3,2,1,394250
1,1,1,315000
2,2,1,480000
3,2.5,2,556000
3,2.5,2,450000
3,1.5,1,420000
6,3.75,1,890000
4,2,1,295000
4,2.25,2,410000
3,2.5,2,308900
4,2.5,1,1.16E+06
2,2.5,1,665000
3,1.75,1,577000
3,2.5,3,959000
2,1.75,1,471000
3,2.5,2,560000
5,2.25,2,955000
7,5.5,2,1.24E+06
3,2.5,1,579000
4,2.25,2,335000
3,2.5,2,485000
3,2.5,1,552000
4,3.25,2,950000
3,2,1,203700
4,3.5,2,412000
3,2,1,237500
4,3.5,2,866800
3,1,1,425000
3,2,1,200000
3,1.75,1,280000
3,1.5,2,140000
5,2.5,1,370000
2,0.75,1,550000
2,2.5,2,1.41E+06
2,2.5,2,1.51E+06
4,1.5,1,510000
3,1,1,351000
3,1,1,210000
4,1.75,1.5,449999
3,1,1,137000
3,1,1,270000
3,2.5,1,540000
5,3,1,565000
4,1.5,2.5,940000
2,1,1,385000
3,3,1,400000
3,2,1,365000
2,1,2,353250
2,1.5,1,455000
4,3.5,2,475000
4,1.75,1,571500
2,1,1,441000
6,2.75,1,810000
3,2.25,2,550000
2,1,1,736000
3,1.75,1,375000
3,2.5,2,717500
2,1.75,1,581000
3,2,2,629000
3,4.25,2,3.80E+06
3,2,1,225000
3,2.5,2,315000
3,2.5,3,425000
3,1,1,346500
3,2.25,1,550000
3,1.75,1,565000
4,2,1.5,1.00E+06
2,2,1.5,400000
4,2,2,724950
3,1.75,1,623000
2,1,1,295000
4,3.25,2,700000
2,1.5,2,482000
3,2.5,2,770000
4,2.5,1,310000
4,2.25,2,720000
3,1,1.5,355000
4,2.5,2,512000
2,1.5,3,303000
5,2.5,1,299000
3,2.5,2,285000
3,1.75,1,680000
4,1.75,1,285000
4,2.25,1,707000
3,2,1,690000
4,2.25,2,872000
4,1.75,1,290000
4,1.75,1,425000
3,2.75,1,925000
3,1,1,340500
2,1,1,365000
3,1.75,1,725000
3,3,2,811000
3,1,1,299000
4,2,1,287500
4,2.25,1,879950
2,1,1,135900
4,2.25,1,1.23E+06
4,1.75,1,522500
4,1.5,1,399500
3,1,1.5,450000
4,1,1,218000
3,2,1,289999
2,1,1,540000
3,1,1,324950
3,2,2,718500
3,2,1,495000
6,2,1,260000
4,1.5,1,430000
3,3.25,2,402500
4,3,2.5,1.42E+06
3,2.25,1,275000
3,2.25,2,250000
3,2.75,1,665000
3,2.5,1,425000
2,1,1.5,760000
3,2.5,2,447000
3,1,1,205000
3,1.5,1,191000
2,1.75,1,350000
5,3.5,2,789888
2,1,1,443000
4,3.5,2,695000
4,2,1.5,560000
3,1.75,1,550000
2,2.5,2,850000
4,2.75,1,352750
4,2.5,2,550000
5,1,1.5,774900
3,1,1,250000
4,2.5,2,962800
3,1.75,1,299500
2,1,1,250000
5,4,2,745000
2,1,1.5,279475
3,2.25,2,450000
5,2.25,1,307700
3,1,1,665000
3,2.75,2,375000
4,2.5,2,420000
2,1,1,148000
3,1.5,2,707000
3,1,1,399000
4,2.5,2,570000
4,2.25,2,853000
3,1,1,400000
2,1.75,1.5,615000
3,1,1,463000
4,2.5,1,600000
5,2.5,1,429000
4,4.25,2,980000
6,3.75,2,359500
4,2.5,2,715000
3,1.75,1,240000
4,2,1,455000
3,2.5,1,610000
3,2.75,2,675000
3,1.75,1,283500
2,1,1.5,235000
4,2.5,1,827000
2,1,1,353000
4,2.5,2,747500
2,1,1,341000
3,1,1,182000
3,2,2,250000
4,3.5,2,655000
3,2.25,1,405000
4,1.75,1,390000
2,1,1,275400
3,2.25,2,791000
3,1.75,1,424500
3,1,1,430000
4,2.5,2,865000
2,2,1,163000
4,2.75,1,920000
5,3.25,2,1.03E+06
3,1.75,1,325000
5,2.5,2,315000
4,1,1,227000
4,1.75,1.5,179000
2,1,1,276000
4,1.5,1.5,335000
3,2,1,430000
3,2.5,2,266490
4,2.75,1,655000
3,2,1,635500
5,2.5,1,235000
3,2.5,2,885000
3,1,1,352500
3,2.5,2,450000
5,6,2,3.64E+06
3,2.25,1,1.05E+06
2,2.25,3,476000
3,2.5,2,375000
4,3.5,2,600600
4,1.75,1,567000
4,1.75,1,650000
5,2,1,190000
4,3.5,1,858000
1,1.75,1,435500
3,2,1,685000
3,2,2,252000
4,2.25,2,512500
3,2.5,2,423800
3,2.25,2,460000
3,2.75,2,434000
3,1,1,244000
3,1,1.5,348125
4,3.25,2,585000
3,1,1,230000
3,2,1,450000
5,2,1,393000
2,1,1,517000
3,1,1,400000
2,1.75,2,890000
3,1,1,205950
3,1,1.5,209000
4,1.75,1,430000
4,1.75,1.5,534000
4,3,1.5,735000
3,2.25,2,873000
4,2.25,1,475000
3,1.75,1,325000
3,2.25,2,500000
4,2.75,1,279000
3,2,1,350000
4,2.25,2,660000
2,1.5,1,324950
4,2,1,500000
2,1,1,187300
5,3.5,2.5,345600
3,1.5,1,400000
5,3,2,935000
4,1.75,1,374000
3,1.75,2,328000
3,2,1,257500
4,2.5,2,1.00E+06
2,1.75,1,216500
3,2.25,2,1.19E+06
4,2.5,2,360000
3,0.75,1,699999
3,2.5,2,535000
3,2,1,464950
4,2.5,2,925000
3,3.25,2,930000
3,2,1.5,727500
4,1.75,1,325000
3,3.25,2,695000
4,2.75,1,585000
3,2.25,1,319000
6,2.5,1.5,265000
5,1.75,1.5,359000
5,1.75,1.5,390000
3,1,1,374500
2,1.5,2,661000
3,2.5,2,900000
5,2.5,1,600000
5,4.25,2,2.00E+06
4,1.75,1.5,512500
3,1.75,1,229500
3,2.5,2,589000
3,2.5,3,539950
4,2.5,2,640000
3,1,1,218250
4,3.5,2,675000
5,2,2,338000
3,1,1,231750
1,1,1,199900
4,3.5,2,1.06E+06
4,2.75,1,263000
3,1.5,1,279950
3,1.5,1.5,395000
3,2,1,252500
4,3.75,2,1.15E+06
3,1,1,205000
5,2.5,1,654000
3,1,1,200000
3,2.5,2,700000
4,3.25,2,2.72E+06
2,1.75,1,306000
3,2.5,2,270000
3,2.25,2,340000
4,2.5,1,450000
4,2.75,1,580000
4,1.75,1,435000
4,2.5,2,690000
4,2.5,2,720000
3,2.25,1,403000
3,2.75,1,440000
3,1,1,178500
4,2.5,1,270000
2,1,1,129888
3,1.75,1,260000
5,2.5,2,339950
3,1,2,250000
3,3.5,1,680000
10,3,2,660000
3,3.5,2,1.23E+06
3,2,1,550000
5,2.75,2,675000
3,3.25,2,981000
3,1,1.5,168000
4,3,2,1.00E+06
3,1,1,320000
6,3.25,1,959000
4,1,1,372000
3,2.5,2,391500
2,1,1.5,390000
2,1,1,302000
3,3.5,2,495000
3,2.5,3,504500
4,1.75,1.5,555000
4,3.5,2,1.55E+06
3,1.5,1,550000
4,2.5,2.5,1.80E+06
1,1,1,655000
3,2.5,2,685000
4,2,1,721000
4,4.25,1.5,1.52E+06
4,2.5,2,365000
3,2,1,458000
2,1,1,280000
4,1.75,1,628000
4,2.5,2,781500
3,1.75,1,295000
2,1,1,435000
3,1.75,1,300000
2,1,1,208500
2,2.5,1,930000
2,2,1,316000
3,2,1,249900
3,2.25,2,675000
3,2.25,2,447000
3,2,1.5,675000
4,2.5,3,546000
3,2,3,310000
3,1,1,190000
3,1.5,1,650000
3,2.5,2,585000
4,2.5,2,1.43E+06
4,2.5,1,565000
3,1,1.5,174900
3,2.25,3,360000
3,1,1,234000
8,3,1,575000
3,2.5,2,315000
3,1,1,225000
3,1.5,1,370000
3,1,1,606000
3,2,1,272500
3,1.75,1,475000
3,1,1,270000
4,1.75,1,624000
3,1.75,1.5,355000
3,1,1,345000
4,2.5,2,342000
3,1.75,1.5,316000
4,2.5,2,539950
3,2,1,221347
3,2.5,2,330000
4,2.5,1,279000
4,3,1.5,850000
3,1.75,1,746000
2,2,1,478000
4,2.75,1.5,820000
3,3.5,2,2.16E+06
3,3,2,820000
3,2,2,887000
3,1,1,159000
7,4.25,2,824000
4,2.5,2,812000
4,2.5,2,242000
4,2.5,2,625000
4,1,1.5,399888
3,2.25,2,289000
3,2,1,400000
3,2.5,2,1.55E+06
2,1,1,345000
2,1,1,874950
3,2.75,1,875000
4,2.5,2,628990
2,3.5,1,535000
4,2.75,1,770126
4,2.5,1,710000
3,1.75,1,465000
3,1.75,1,359000
2,0.75,1,151000
3,2.5,2,820000
3,1.5,1,160000
4,1.75,1.5,535000
3,2.25,1,365000
4,2.5,2,708000
3,1,1,215000
4,3.5,2,1.95E+06
4,2.5,2,390000
3,2,1,570000
3,1.75,1,383000
4,3,2,370000
4,2.5,2,454000
5,3.25,1,1.40E+06
4,1.75,1,371000
3,1.75,1,530000
4,2.75,1,608000
3,1.75,1,450000
4,2.5,2,780000
4,2.5,2,290000
3,1.75,1,225000
4,2.5,2,805000
3,2.5,2,660000
3,1.75,1,299000
2,2.25,3,530000
3,2.5,1,680000
4,1.75,1,199900
3,1.75,1,224000
3,1.75,1,244000
4,1.75,1,485000
4,2.5,2,330000
4,2,1.5,509000
4,2.5,2,440000
3,2,1,244000
4,1.75,1,399700
4,2.5,1.5,519000
4,1,1,211000
3,2.5,1,950000
3,2.5,2,410000
4,2,2,750000
3,1,1,133400
3,2,1,240000
3,2.5,2,539000
4,3,2,688000
3,1.5,1,465000
3,1.75,1,936000
4,2.5,2,620000
3,1.75,1,429950
3,2.5,2,296475
4,2,1,330000
3,2.25,1,445000
4,3.25,2,846000
4,1.75,1,725000
4,2.5,2,369000
3,1.75,1,625000
3,2,2,535000
4,1.5,1,229950
3,1.75,1,229999
5,3.5,2,850000
4,4.5,2,589900
2,1,1,513000
3,1,1,401000
3,2.5,2,260000
4,2.75,1,525000
3,3.5,1,470000
4,1.5,1,205000
3,2.25,1,620000
3,1.5,1,229000
2,2,1,445000
2,1,1,215000
2,2.5,2,504975
4,2.25,2,495000
3,1,1,205000
1,1,1,152275
4,2.25,1,586000
2,2.5,1,779950
4,1.75,2,557000
4,2.25,1,610000
3,1.5,1.5,405000
4,2.25,2,320000
3,1,1,356000
5,3,1.5,794500
3,1.75,1,349000
4,2.25,2,549000
3,1,1,193000
3,1.5,2,700000
3,2.5,2,523000
5,3.25,1,565000
4,2.5,2,500000
4,3.25,2,1.45E+06
6,3.5,2,710000
4,2,1,333000
3,1.75,1,580000
4,1.75,1,289950
2,1,1,375000
2,3,1.5,505000
3,1.75,1,324950
4,2.25,2,490000
4,2,2,630000
3,2.75,2,595000
4,2,1,872500
2,1,1,490000
4,3.25,2,1.90E+06
2,1,1,310000
3,1,1,450000
3,1.5,2,539000
3,2.5,2,888550
3,2.5,1,269950
0,0,1,142000
3,1.75,1,300000
2,3.25,1,780000
3,2.5,2,545000
3,2.25,2,278000
3,2.25,2,342000
4,1.75,1,190000
2,1.5,3,387000
3,2.25,2,279950
6,4.5,2,550000
3,2,2,439000
3,2.25,1,774888
5,2.5,1,480000
4,2,1.5,835000
5,3.5,2,1.50E+06
4,2,1.5,771000
4,2.25,1,1.23E+06
4,2.5,1,600000
3,1,1,305000
5,1.75,1,1.39E+06
3,1,1,216500
3,2.5,2,370000
4,1.75,1,492650
5,1.75,1,431200
4,2,2,277500
5,1.5,1,278000
4,1,1,351000
4,3.5,2,850000
2,2,1,885000
3,2,1,399950
3,1.75,1,185000
5,3,1,440000
4,3.25,2,2.40E+06
3,2.25,1,299000
3,1.75,1,299500
3,1.5,1,420000
4,1,1,234000
2,1.75,1,540000
4,2.5,2,649950
3,1,1,330000
4,3.25,2,840000
3,2.5,2,370000
3,1.5,1,410000
2,1,1,257000
3,1,1,350000
2,1,1,380000
3,1,1,344000
3,2.5,3,488000
3,1,1,465000
2,1.75,1,229500
5,3,2,445000
4,1.5,1.5,246000
5,2.5,1,545000
4,2.5,2,518000
4,2.5,2,565000
4,2.5,2,445000
5,2.5,1,968000
3,2,1,725000
3,1.75,1,315500
4,1.75,1,487585
2,1,1,246500
3,1.75,1.5,819000
5,2.5,2,349900
3,1,1,267000
3,2.25,1,480000
2,1,1,525000
4,2.5,2,578000
3,2.5,3,345000
3,1,1,499000
3,1.5,1,425000
4,3,2,268000
3,1,1,240000
3,1.5,1,147000
4,2,1,500000
4,2.75,1.5,1.01E+06
4,3,2,991500
5,2,1,510000
4,4,2,1.98E+06
4,2.5,2,484998
4,3.5,2,1.28E+06
3,1.75,2,210000
2,1,1,450000
4,1.75,1,875000
4,2.75,1,529950
3,1.75,1,415000
4,2,1.5,590000
3,1.5,1,379950
1,1,1,385000
3,1.75,2,588000
2,1,1,252500
3,3.5,2,530000
2,1.5,1,385000
3,2.25,1,419000
2,1,1,175000
2,1,1,515000
4,2.5,1.5,945000
5,2.25,1,359900
4,2.5,2,419950
3,1.75,1,460000
3,2.25,2,255000
4,1.75,1,481000
4,1.75,1,719521
3,3,2,1.08E+06
4,2.5,1,334000
4,2.75,1.5,675000
3,1.75,1,556000
4,2,2,900000
3,1,1.5,400000
4,1.75,1,724950
4,2.25,2,321000
4,3.5,2,1.36E+06
4,2,1,171000
4,3,2,1.36E+06
3,1.75,1,323000
4,1.75,1,491500
4,1.5,1,226000
6,1.75,1.5,580000
4,2.5,2,640000
3,1.75,1,619790
4,2.5,2,383962
3,2,1,373000
3,2.5,2,541338
2,1,1,254922
3,2.25,1.5,575000
4,3,1,650000
3,1.5,1,269950
2,1,1,270950
3,2.75,1,495000
4,2,1,794154
3,1.5,1,340768
2,1,1,375000
4,2.5,2,820000
2,2.25,2,555000
2,1.5,2,312500
2,1,1.5,450000
3,2.75,2,739000
3,2,2,320000
3,1,1.5,235000
4,1,1.5,275500
2,2,1,564000
4,1.75,1.5,263000
3,1.75,1,257000
4,2.5,2,725000
3,2.25,1,300000
3,2,1.5,328000
3,1,1,187500
3,1,2,400000
3,1.5,1,515000
2,2,1,1.41E+06
3,1,1,235000
4,2.5,2,669000
3,1,1.5,282000
3,2,1,663000
3,3.25,2,279900
3,2,1,335000
4,2.75,2,689000
3,2.25,1,413100
3,2.5,2,506950
3,2.5,3,500000
5,3,2,540000
3,2.5,2,812000
4,3.25,2,1.20E+06
3,2.25,2,370000
3,2,1,338000
4,1,1,185000
3,1,1,450000
2,1,1,451000
4,2.5,1.5,785000
5,3,1.5,850000
3,1,1,235000
3,1.75,2,1.15E+06
3,2.25,2,377500
3,2.5,2,825500
5,3.25,2,1.06E+06
5,3.5,2,880000
3,2,1,413800
2,1.5,3,504200
4,3,2,421500
4,2.5,2,855169
3,2,1,380000
3,2.25,3,580000
3,2.5,2,377000
4,2.75,2,329900
4,2.5,2,921800
3,2.25,3,529500
4,2.5,2,363990
5,2.75,2,834950
3,2,1,399000
3,2.25,1,338900
3,2.5,2,419950
4,2.5,2,493000
4,2.5,2,650000
3,2.5,2,456000
3,2.25,2.5,425000
3,2.5,3,348000
5,4,2,1.04E+06
2,2.5,2,299000
4,3.75,2,1.26E+06
3,1,1,155000
4,2.5,2,319500
3,2.5,2,274000
5,2.5,2,429000
3,1.75,2,267800
3,2.5,2,369950
6,5,2,480000
4,3.5,2,440000
4,3.25,2,839704
3,3.25,3,535000
2,1.5,3,290000
3,2.5,3,370000
3,2,3,405000
4,2.75,2,499431
4,2.5,2,275000
3,2.25,2,320000
4,2.5,2,425000
4,3.5,3,1.45E+06
3,2,1,340000
3,2.5,2,299900
5,3.5,2,865950
4,2.5,2,720000
4,3.5,2,460000
3,2.5,2,375000
2,1.5,2,386180
3,2.75,1,280000
4,2.5,2,359000
5,3.25,2,785000
3,2.25,2,425000
5,2.5,2,575000
3,2.5,1,465000
4,3.25,2,1.85E+06
4,3.25,2,720000
5,3.75,1,390000
3,2.5,2,2.21E+06
4,3.5,2,1.05E+06
6,3.75,2,915000
2,2.25,3,562000
2,1.75,2,349000
4,2.5,2,375000
2,2.25,3,479950
4,2.5,2,319000
3,1.5,3,325000
4,2.75,2,505657
4,2.5,2,340000
3,2.5,2,250000
4,2.5,2,349500
3,2.5,2,290750
5,3.25,2,715000
4,2.75,2,689950
2,2.5,3,425000
2,3,3,657000
4,3.5,2,359950
4,2.75,2,319900
3,3.75,2,532000
2,1,3,291000
3,3.25,2,675000
3,2.25,3,885000
5,3.5,2,1.45E+06
6,4.25,2,780000
4,2.75,2,839950
3,2.5,2.5,645000
3,2.5,2,263000
2,2.25,3,345000
4,2.5,2,505000
2,2.25,2,522500
3,2.5,2,400000
3,2.25,3,543000
4,2.5,1,495000
4,3.5,2,549995
3,2.5,2,327555
5,3.25,2,690000
4,2.25,2,673000
3,2.5,2,384435
4,2.75,2,780000
5,3.75,2,1.38E+06
5,3.5,2,950968
2,2.25,2,334950
3,3.5,2,489000
3,3,2,600000
3,2.25,2,282000
4,4,2,442000
2,1.5,2,220000
3,2.5,2,489000
3,1.5,2,250000
4,2.75,2,484259
3,2.5,2,1.68E+06
3,2.5,2,450000
2,1.5,2,299000
3,2.5,2,450000
4,3,2,585000
3,2.25,3,660000
2,1.5,2,301500
4,3.75,2,949950
4,2.5,2,759990
4,2.75,2,355000
4,2.75,2,889950
3,2.5,2,629800
4,2.5,2,745000
2,1.5,2,379900
3,2.5,2,335000
5,4.5,2,809000
4,2.5,2,569950
4,3.5,2,723000
4,2.5,2,282000
5,3.25,2,569900
4,2,1,385000
3,2.25,3,420000
3,3.25,2,2.25E+06
4,3.5,2,1.21E+06
4,3,2,292000
3,2.25,3,645000
4,2,3,304500
4,3.5,2,489500
4,4,3,1.58E+06
2,1,2,390000
4,3.5,2,815000
3,3.5,2,719000
4,2.5,2,331210
3,1.5,2,245000
5,4,2,465000
3,2.5,3,580000
3,2,2.5,540000
3,2.5,3,399000
4,2.5,2,328000
4,2.5,2,701000
3,2.75,2,408000
5,4.25,2,2.64E+06
3,2.5,2,445000
4,2.5,2,672500
3,2.5,2,538000
5,3.5,2,450000
3,2.5,2,362500
3,2.5,3,414950
3,2.5,2,679950
4,2.5,2,290000
3,2,2,230000
2,2,1,439950
4,2.5,2,349900
5,2.5,2,550000
4,4.25,2,1.05E+06
2,2.25,2,655000
3,3.5,2,385000
6,4.5,2,729999
3,2.25,3,523950
2,2.5,2,369000
3,2.5,2,509900
3,2.5,2,282000
3,2.5,2,387865
4,2.5,2,385000
3,2.5,2,536000
2,2.25,2,395000
4,2.75,2,545000
4,2.5,2,715000
3,2.5,2,348000
3,1.75,3,455000
4,2.75,2,575000
3,2.25,3,449950
3,2.5,2,364000
4,2.5,2,932990
3,2.5,2,710000
4,4,2,949990
3,2.5,2,326989
3,2.5,2,335606
5,4.5,2,1.53E+06
3,2.5,2,299950
4,2.75,2,962000
2,2.5,2,395825
5,2.75,2,419354
4,2.75,2,920000
3,2.25,2,366000
4,2.5,2,480000
3,3.25,2,388000
4,3.5,2,2.32E+06
3,2.5,2,730000
5,3.75,2,950000
3,3.25,2,358990
4,2.5,2,398651
4,2.5,2,530000
4,2.5,2,610360
3,2.5,3,436110
4,2.75,2,925000
4,2.5,2,449950
4,2.5,2,760000
3,2.25,2,293000
2,2.5,1,695000
3,2.5,2,285000
5,4,2,1.26E+06
3,2.5,2,379900
5,2.5,2,472000
4,2.5,2,300000
4,2.5,2,272000
4,2.5,2,418395
5,2.5,2,465000
4,2.75,2,659950
3,2.25,3,484950
3,2.25,2,359000
4,2.5,2,519000
5,4.5,2,1.71E+06
4,2.75,2,535000
4,3.25,2,622950
3,2.5,2,515000
4,3.5,2,330000
3,1.5,3,318000
3,2.5,2,439000
3,2.5,2,540000
4,3.25,2,1.08E+06
4,2.5,2,435000
4,4,2,2.70E+06
4,2.75,2,1.10E+06
4,2,3,293467
3,2.5,2,328000
3,3.5,2,550000
3,2,3,649000
4,2.5,2,435000
3,2.5,2,625000
3,1.5,3,415000
3,2.25,2,400000
3,2.5,3,979000
4,2.5,2,625250
4,3.5,2,665000
3,3.25,2,589500
2,3,2,437000
3,1,1,320000
3,2.5,2,333500
3,2.25,2,430000
5,4.5,2,995500
3,3,2,427874
4,2.5,2,334990
4,4,2,909500
3,2,2,210000
4,2.75,2,952990
2,1.75,3,622500
3,3.5,2,515000
3,2.5,2,350000
1,1.5,3,310000
4,3.5,2,700000
4,2.5,2,907687
2,2.5,1,741500
3,2.5,2,395000
5,2.75,2,559950
4,2.5,2,215000
4,2.5,2,390000
3,2.25,1,425000
3,2.5,2,472000
4,3.5,2,1.33E+06
4,3.5,2,695000
3,2.5,3,545000
4,2.5,2,389950
3,2.25,3,380000
4,2,3,288790
3,3,2,432500
3,3.5,2,615000
3,2.5,2,500000
3,2.25,3,615000
4,2.25,1,500000
3,3.5,2,622000
5,3.5,2,802945
4,2.5,2,1.26E+06
3,2.5,3,598950
3,2.5,2,430000
4,2.75,2,515000
2,3,2,1.26E+06
4,3.5,2.5,400000
3,2.5,2,390000
3,2.5,2,450000
5,1.5,2,804995
4,3.25,2,825000
4,2.25,2,435000
3,2.5,2,398000
4,2.5,2,411605
3,3.25,2,315000
2,2,3,455000
3,2.5,2,452950
3,1.75,2,380000
2,1.75,2,340000
3,2.5,2,409950
2,1,2,360000
4,4.25,2,1.60E+06
3,1.5,3,440000
2,1.75,1,730000
3,2.25,1,408000
4,2.5,3,820000
2,2.5,2,360000
3,2.5,2,339990
3,2,3,515000
3,1.75,2,541000
4,2.5,2,375000
4,2.5,2,320000
2,2.25,2,325000
5,2.75,2,740000
5,2.75,2,450000
4,2.5,2,455000
3,2.5,2,292500
3,2.5,1,650000
4,2.75,2,530000
5,3.25,2,829995
4,2.75,2,395000
4,2.75,2,859990
2,1.5,2,342500
4,2.75,2,743000
3,2.25,1,345000
3,2.5,2,443000
3,2.5,2,260000
4,2.5,2,810000
4,2.75,2,570000
5,3.5,2,1.56E+06
2,2.5,3,840000
3,2.5,3,950000
3,2.5,2,572800
3,3,3,305000
5,4.75,2,1.70E+06
4,2.5,2,445000
4,3.5,2,801000
3,2.5,2,711000
3,2.25,2,268500
4,2.5,2,320000
4,3.25,1,500000
4,2.5,2,631625
2,2.5,2,850000
3,3.5,2,600000
3,2.75,2,988500
4,3.25,2,430236
3,2.5,2,1.27E+06
4,2.5,2,689500
3,1.5,2,175003
2,2.5,3,459000
4,3.25,2,1.18E+06
3,3.25,3,358000
4,2.5,2,447055
3,2.75,1.5,415000
4,3.25,2,1.21E+06
2,2.25,2,495000
2,2.25,2,479000
3,2.5,3,1.90E+06
3,2.5,2,249900
4,2.5,2,1.47E+06
5,3.75,2,1.04E+06
4,2.5,2,897000
4,2.5,2,1.10E+06
3,2.25,2,685000
3,1.5,2,295000
3,2.25,3,619000
2,1.5,2,439108
3,2.25,2,260000
5,2.5,2,279000
3,2.25,2,380000
3,2.5,2,287000
2,1.5,2,377000
4,3.5,3,649950
3,2.5,3,445000
3,2.5,3,605000
3,2.25,2,475000
3,3,3,399000
5,2.75,2,718000
4,3.25,1,1.40E+06
3,2.5,2,341000
2,2.5,1,818000
3,2.25,3,759000
3,3.5,3,547500
5,4.75,2,2.70E+06
2,2.5,2,358000
3,2.5,3,412000
2,1.5,2,245000
4,2.5,2,460940
3,2.25,3,321000
4,3.5,2,633634
1,0.75,1,290000
2,2.25,3,445000
5,3.5,2,887250
3,2.5,1,739000
3,2,3,429900
3,2,2,459000
3,2.25,2,240000
3,3,3,566950
4,3.5,2,1.04E+06
3,3.5,3,343000
4,3.25,2,572115
5,3.5,2,918000
2,1.5,2,555000
4,2.5,2,399440
3,2.5,3,450000
4,2.5,2,648000
4,2.5,2,580000
4,2.5,2,415000
3,2.5,3,527500
3,2.25,2,384000
3,2.5,1.5,692000
2,1.5,2,455000
4,3.25,2,1.28E+06
3,2.5,2,415000
3,2.5,3,975000
4,2.5,2,799950
5,4,1,545000
4,3.5,2,429900
3,2.5,2,275000
3,2.5,2,498000
3,2.5,2,754950
4,3,2,895000
4,3.25,2,580000
4,2.5,2,379900
4,2.5,2,245000
3,2.5,2,417000
3,2.5,2,555000
3,2.5,2,555000
4,2.5,2,353000
3,2.25,2,539000
3,2,2,434900
2,2.25,2,325000
3,2.5,3,650000
4,2.5,2,379950
3,2.5,2,700000
3,2.5,2,675000
4,1.5,1,379000
3,2.5,2,571000
3,2.25,2,475000
4,3.5,2,769900
4,3.5,2,633000
3,2.5,3,635000
4,3.5,2,1.24E+06
3,2.25,3,524000
4,3.5,2,485000
3,4,2,1.03E+06
3,3.5,3,650000
3,2.5,2,754842
4,2.5,2,428900
3,2.5,2,329900
4,2.5,2,1.04E+06
4,2.5,2,544999
4,2.75,2,449950
4,2.5,2,635000
3,1.75,3,599000
3,3.25,2,478000
4,2.5,2,388000
4,3.5,2,809950
4,3.5,3,1.06E+06
2,2.5,2,659000
4,3.75,2,971971
3,2.5,3,389000
4,2.75,2,355000
